Date,Portfolio_value,Portfolio_value_without_options,Portfolio_cash,Neto_coverage_ratio
1954-08-13,1692142.7878640889880750440061092376708984375,1699398.135364088,4156998.055364088155329227447509765625,0.71058442799905833549967753
1954-08-14,1692142.7878640889880750440061092376708984375,1699398.135364088,4156998.055364088155329227447509765625,0.71058442799905833549967753
1954-08-15,1692142.7878640889880750440061092376708984375,1699398.135364088,4156998.055364088155329227447509765625,0.71058442799905833549967753
1954-08-16,1669042.7878640889880750440061092376708984375,1672998.135364088,4156998.055364088155329227447509765625,0.70820290174666442753574952
1954-08-17,1664142.6478640899880750440061092376708984375,1667397.975364088,4156998.055364088155329227447509765625,0.70769771507781557981641044741
1954-08-18,1666242.7178640889880750440061092376708984375,1669798.055364088,4156998.055364088155329227447509765625,0.707914224681143126282687132535
1954-08-19,1661342.7178640889880750440061092376708984375,1664198.055364088,4156998.055364088155329227447509765625,0.707409052445786842775187250291
1954-08-20,1657842.7878640889880750440061092376708984375,1660198.135364088,4156998.055364088155329227447509765625,0.70704822235156435094717836
1954-08-21,1657842.7878640889880750440061092376708984375,1660198.135364088,4156998.055364088155329227447509765625,0.70704822235156435094717836
1954-08-22,1657842.7878640889880750440061092376708984375,1660198.135364088,4156998.055364088155329227447509765625,0.70704822235156435094717836
1954-08-23,1672542.7178640889880750440061092376708984375,1676998.055364088,4156998.055364088155329227447509765625,0.708563731840886919363758409707
1954-08-24,1681642.6478640899880750440061092376708984375,1687397.975364088,4156998.055364088155329227447509765625,0.70950190163265944948605288399
1954-08-25,1697042.7178640889880750440061092376708984375,1704998.055364088,4156998.055364088155329227447509765625,0.711089593017668336901257820931
1954-08-26,2007732.6472473639262538515031337738037109375,2008524.246971113,3842724.246971112675964832305908203125,0.767612781296010323665482226185
1954-08-27,2003332.6472473639262538515031337738037109375,2003124.246971113,3842724.246971112675964832305908203125,0.767170386814714934583994342405
1954-08-28,2003332.6472473639262538515031337738037109375,2003124.246971113,3842724.246971112675964832305908203125,0.767170386814714934583994342405
1954-08-29,2003332.6472473639262538515031337738037109375,2003124.246971113,3842724.246971112675964832305908203125,0.767170386814714934583994342405
1954-08-30,2016532.6472473639262538515031337738037109375,2021724.246971113,3842724.246971112675964832305908203125,0.768185291801216121300348899312
1954-08-31,1440397.6472473539262538515031337738037109375,1455989.246971103,3245789.246971103362739086151123046875,0.727154188822819670141772832911
1954-09-01,1733987.5578549846788712926208972930908203125,1735226.440078734,2936826.480078733526170253753662109375,0.8007372945015426643735477886303
1954-09-02,1731687.5678549846788712926208972930908203125,1726026.480078734,2936826.480078733526170253753662109375,0.801520449385088285805908204680
1954-09-03,1729387.5678549846788712926208972930908203125,1716826.480078734,2936826.480078733526170253753662109375,0.802303607673670027001047012588
1954-09-04,1729387.5678549846788712926208972930908203125,1716826.480078734,2936826.480078733526170253753662109375,0.802303607673670027001047012588
1954-09-05,1729387.5678549846788712926208972930908203125,1716826.480078734,2936826.480078733526170253753662109375,0.802303607673670027001047012588
1954-09-06,1729387.5678549846788712926208972930908203125,1716826.480078734,2936826.480078733526170253753662109375,0.802303607673670027001047012588
1954-09-07,2033077.4970303606788712926208972930908203125,2041616.409254110,3268016.409254110418260097503662109375,0.814903010190801974488831373396
1954-09-08,2032477.4970303606788712926208972930908203125,2040816.409254110,3268016.409254110418260097503662109375,0.814841810987690981589009528917
1954-09-09,2030977.4970303606788712926208972930908203125,2038816.409254110,3268016.409254110418260097503662109375,0.814688812979913499339454917720
1954-09-10,2027677.4970303606788712926208972930908203125,2034416.409254110,3268016.409254110418260097503662109375,0.814352217362803038390434773085
1954-09-11,2027677.4970303606788712926208972930908203125,2034416.409254110,3268016.409254110418260097503662109375,0.814352217362803038390434773085
1954-09-12,2027677.4970303606788712926208972930908203125,2034416.409254110,3268016.409254110418260097503662109375,0.814352217362803038390434773085
1954-09-13,2019277.4670303607788712926208972930908203125,2023216.3692541111,3268016.409254110418260097503662109375,0.8134954254592889081482247318186
1954-09-14,2002630.6644745479766626171767711639404296875,2014322.286997297,3891122.346997297368943691253662109375,0.7625620739700062364193541786023
1954-09-15,2002130.6644745479766626171767711639404296875,2013722.286997297,3891122.346997297368943691253662109375,0.7625106749179681178881317772707
1954-09-16,1993630.7644745489766626171767711639404296875,2003522.406997297,3891122.346997297368943691253662109375,0.7616369013131306397276203868
1954-09-17,1981130.7644745489766626171767711639404296875,1988522.406997297,3891122.346997297368943691253662109375,0.7603519250121776764470603535
1954-09-18,1981130.7644745489766626171767711639404296875,1988522.406997297,3891122.346997297368943691253662109375,0.7603519250121776764470603535
1954-09-19,1981130.7644745489766626171767711639404296875,1988522.406997297,3891122.346997297368943691253662109375,0.7603519250121776764470603535
1954-09-20,1988130.7144745479766626171767711639404296875,1996922.346997297,3891122.346997297368943691253662109375,0.761071506600806007612667409919
1954-09-21,2294520.6010396807270728237926959991455078125,2293065.0613386800,3564665.101338679902255535125732421875,0.827136633461417999165994472219
1954-09-22,2288220.6310396807270728237926959991455078125,2284665.101338680,3564665.101338679902255535125732421875,0.826547520616227692230456245240
1954-09-23,2282820.6310396807270728237926959991455078125,2277465.101338680,3564665.101338679902255535125732421875,0.826042564344368093081199931543
1954-09-24,2276220.5710396808270728237926959991455078125,2268665.0213386801,3564665.101338679902255535125732421875,0.8254253899570255571223719433271
1954-09-25,2276220.5710396808270728237926959991455078125,2268665.0213386801,3564665.101338679902255535125732421875,0.8254253899570255571223719433271
1954-09-26,2276220.5710396808270728237926959991455078125,2268665.0213386801,3564665.101338679902255535125732421875,0.8254253899570255571223719433271
1954-09-27,2272320.6610396797270728237926959991455078125,2263465.1413386800,3564665.101338679902255535125732421875,0.825060707732175875696240127244
1954-09-28,2267520.6610396797270728237926959991455078125,2257065.1413386800,3564665.101338679902255535125732421875,0.8246118577127452515294498418792
1954-09-29,2273220.6310396807270728237926959991455078125,2264665.101338680,3564665.101338679902255535125732421875,0.825144864305506583482522040527
1954-09-30,2278920.6010396807270728237926959991455078125,2272265.0613386800,3564665.101338679902255535125732421875,0.825677870898268046068142899318
1954-10-01,2279520.6010396808270728237926959991455078125,2273065.0613386801,3564665.101338679902255535125732421875,0.8257339771506967597855116073636
1954-10-02,2279520.6010396808270728237926959991455078125,2273065.0613386801,3564665.101338679902255535125732421875,0.8257339771506967597855116073636
1954-10-03,2279520.6010396808270728237926959991455078125,2273065.0613386801,3564665.101338679902255535125732421875,0.8257339771506967597855116073636
1954-10-04,2274120.6010396807270728237926959991455078125,2265865.0613386800,3564665.101338679902255535125732421875,0.825229020878837291268803953810
1954-10-05,2245242.7049525621713349483907222747802734375,2245184.323051812,4202984.383051811717450618743896484375,0.7737559949462515221147538779678
1954-10-06,2238742.8549525621713349483907222747802734375,2237384.503051812,4202984.383051811717450618743896484375,0.7731374011654883925516937761703
1954-10-07,2242242.8049525621713349483907222747802734375,2241584.443051812,4202984.383051811717450618743896484375,0.7734704930526831717461371199
1954-10-08,2243242.8549525621713349483907222747802734375,2242784.503051812,4202984.383051811717450618743896484375,0.773565668281411739156830019
1954-10-09,2243242.8549525621713349483907222747802734375,2242784.503051812,4202984.383051811717450618743896484375,0.773565668281411739156830019
1954-10-10,2243242.8549525621713349483907222747802734375,2242784.503051812,4202984.383051811717450618743896484375,0.773565668281411739156830019
1954-10-11,2254042.7449525621713349483907222747802734375,2258384.383051812,4202984.383051811717450618743896484375,0.7742794349116416233891304044112
1954-10-12,2259242.7849525611713349483907222747802734375,2266184.443051812,4202984.383051811717450618743896484375,0.774588741319070217550452569795
1954-10-13,2259642.7449525621713349483907222747802734375,2266784.383051812,4202984.383051811717450618743896484375,0.774612531557359806480460631793
1954-10-14,2275242.7849525621713349483907222747802734375,2290184.443051812,4202984.383051811717450618743896484375,0.775540446021121852688512723607
1954-10-15,2282042.7849525621713349483907222747802734375,2300384.443051812,4202984.383051811717450618743896484375,0.7759449205194939084151974625247
1954-10-16,2282042.7849525621713349483907222747802734375,2300384.443051812,4202984.383051811717450618743896484375,0.7759449205194939084151974625247
1954-10-17,2282042.7849525621713349483907222747802734375,2300384.443051812,4202984.383051811717450618743896484375,0.7759449205194939084151974625247
1954-10-18,2277242.7449525621713349483907222747802734375,2293184.383051812,4202984.383051811717450618743896484375,0.7756594067296164943393176274376
1954-10-19,1635507.7449525531713349483907222747802734375,1649849.383051803,3564449.3830518028698861598968505859375,0.7352466233671062367949056072622
1954-10-20,1627707.8049525531713349483907222747802734375,1634249.503051803,3564449.3830518028698861598968505859375,0.7352466233671062367949056072622
1954-10-21,1628907.7149525531713349483907222747802734375,1636649.323051802,3564449.3830518028698861598968505859375,0.7352466233671062367949056072622
1954-10-22,1628907.7149525531713349483907222747802734375,1636649.323051802,3564449.3830518028698861598968505859375,0.7352466233671062367949056072622
1954-10-23,1628907.7149525531713349483907222747802734375,1636649.323051802,3564449.3830518028698861598968505859375,0.7352466233671062367949056072622
1954-10-24,1628907.7149525531713349483907222747802734375,1636649.323051802,3564449.3830518028698861598968505859375,0.7352466233671062367949056072622
1954-10-25,1634007.7749525541713349483907222747802734375,1646849.443051804,3564449.3830518028698861598968505859375,0.735246623367106106154451145527
1954-10-26,1953497.6511711847638813219964504241943359375,1958147.509270436,3235747.5492704357020556926727294921875,0.8070615860805454435103767486110
1954-10-27,1952697.6611711857638813219964504241943359375,1954947.549270436,3235747.5492704357020556926727294921875,0.8073088210665320966831177836763
1954-10-28,1954397.6811711857638813219964504241943359375,1960547.589270436,3235747.5492704357020556926727294921875,0.8069688687113961043522855146125
1954-10-29,1958397.6611711857638813219964504241943359375,1968547.549270436,3235747.5492704357020556926727294921875,0.8069688687113961043522855146125
1954-10-30,1958397.6611711857638813219964504241943359375,1968547.549270436,3235747.5492704357020556926727294921875,0.8069688687113961043522855146125
1954-10-31,1958397.6611711857638813219964504241943359375,1968547.549270436,3235747.5492704357020556926727294921875,0.8069688687113961043522855146125
